user_id,avg_score
0,0.009333333333333334
1,0.7516666666666666
2,0.017666666666666667
3,0.022833333333333334
4,0.015833333333333335
5,0.11333333333333334
6,0.0105
7,0.014
8,0.01783333333333333
9,0.24583333333333335
10,0.43483333333333335
11,0.015166666666666667
12,0.008333333333333333
13,0.017833333333333333
14,0.18266666666666667
15,0.020166666666666666
16,0.042666666666666665
17,0.004666666666666667
18,0.009333333333333334
19,0.022333333333333334
20,0.016833333333333336
21,0.12533333333333332
22,0.0155
23,0.044333333333333336
24,0.013
25,0.010166666666666666
26,0.8785
27,0.014
28,0.04650000000000001
29,0.004
30,0.13533333333333333
31,0.0165
32,0.5061666666666667
33,0.008333333333333333
34,0.1865
35,0.04683333333333334
36,0.0095
37,0.0095
38,0.0595
39,0.010333333333333333
40,0.6508333333333334
41,0.006166666666666667
42,1.0
43,0.011999999999999999
44,0.6111666666666666
45,0.0255
46,0.06066666666666667
47,0.006999999999999999
48,0.008666666666666668
49,0.004333333333333334
50,0.1925
51,0.0165
52,1.0
53,0.1145
54,0.045000000000000005
55,0.021
56,0.445
57,0.0045
58,0.0195
59,0.3916666666666666
60,0.104
61,0.025166666666666667
62,0.011000000000000001
63,0.015333333333333336
64,0.036
65,0.006333333333333334
66,0.068
67,0.013166666666666667
68,0.1115
69,0.01
70,0.012166666666666668
71,0.02816666666666667
72,0.023999999999999997
73,0.31049999999999994
74,0.008499999999999999
75,0.04733333333333333
76,0.014666666666666666
77,0.04083333333333333
78,0.38066666666666665
79,0.006333333333333333
80,1.0
81,0.19633333333333333
82,0.08833333333333333
83,0.15766666666666665
84,0.26166666666666666
85,0.005833333333333334
86,0.03916666666666666
87,0.04916666666666667
88,0.142
89,0.005833333333333334
90,0.2245
91,0.3333333333333333
92,0.01916666666666667
93,0.27666666666666667
94,0.0085
95,0.09266666666666666
96,0.238
97,0.06
98,0.068
99,0.007166666666666666
100,0.16983333333333336
101,0.006333333333333333
102,0.022500000000000003
103,0.003833333333333333
104,0.016666666666666666
105,0.16733333333333333
106,0.026833333333333334
107,0.07783333333333332
108,0.006833333333333334
109,0.07366666666666667
110,0.034
111,0.020833333333333332
112,0.009166666666666668
113,0.011000000000000001
114,0.009833333333333333
115,0.10149999999999999
116,0.0036666666666666666
117,0.06933333333333334
118,0.012499999999999999
119,0.016166666666666666
120,0.035666666666666666
121,0.09683333333333333
122,0.055999999999999994
123,0.121
124,0.8631666666666667
125,0.004833333333333334
126,0.03833333333333333
127,0.010666666666666666
128,0.7436666666666666
129,0.021166666666666667
130,0.2255
131,0.005666666666666667
132,1.0
133,0.009666666666666665
134,0.05083333333333334
135,0.007
136,0.021
137,0.014833333333333332
138,0.005666666666666667
139,0.012833333333333334
140,0.072
141,0.04833333333333333
142,0.008666666666666668
143,0.016666666666666666
144,0.25866666666666666
145,0.3511666666666667
146,0.31099999999999994
147,0.008666666666666668
148,0.1955
149,0.6046666666666667
150,0.005333333333333333
151,0.02033333333333333
152,0.020666666666666667
153,0.014499999999999999
154,0.004833333333333333
155,0.108
156,0.013666666666666667
157,0.005333333333333333
158,0.0535
159,0.006833333333333333
160,0.008666666666666668
161,0.062333333333333345
162,0.06283333333333334
163,0.027833333333333335
164,0.0285
