user_id,avg_score
0,0.01
1,0.7806666666666665
2,0.02516666666666667
3,0.030333333333333334
4,0.020666666666666667
5,0.06633333333333334
6,0.011000000000000001
7,0.013666666666666667
8,0.016333333333333335
9,0.24416666666666664
10,0.4211666666666667
11,0.012499999999999999
12,0.0135
13,0.0165
14,0.18233333333333332
15,0.012166666666666666
16,0.019166666666666665
17,0.005166666666666667
18,0.008833333333333334
19,0.0155
20,0.011500000000000002
21,0.11816666666666666
22,0.017666666666666667
23,0.042666666666666665
24,0.014833333333333336
25,0.013833333333333331
26,0.8744999999999999
27,0.01833333333333333
28,0.06333333333333334
29,0.003833333333333333
30,0.128
31,0.024166666666666666
32,0.5151666666666667
33,0.011666666666666665
34,0.16933333333333334
35,0.050166666666666665
36,0.01983333333333333
37,0.006833333333333334
38,0.03716666666666667
39,0.009833333333333333
40,0.6758333333333333
41,0.006333333333333334
42,1.0
43,0.014333333333333332
44,0.6141666666666666
45,0.02616666666666667
46,0.04066666666666666
47,0.005833333333333334
48,0.0085
49,0.0061666666666666675
50,0.1691666666666667
51,0.012666666666666668
52,1.0
53,0.11933333333333333
54,0.032999999999999995
55,0.015666666666666666
56,0.44216666666666665
57,0.0025
58,0.014666666666666666
59,0.44566666666666666
60,0.076
61,0.016333333333333335
62,0.0105
63,0.043500000000000004
64,0.04666666666666667
65,0.006833333333333334
66,0.06716666666666667
67,0.027666666666666662
68,0.11099999999999999
69,0.012666666666666666
70,0.027666666666666662
71,0.038
72,0.031
73,0.2786666666666667
74,0.016999999999999998
75,0.04066666666666666
76,0.022500000000000003
77,0.027
78,0.373
79,0.008833333333333334
80,1.0
81,0.17183333333333337
82,0.07883333333333332
83,0.1728333333333333
84,0.2545
85,0.007333333333333334
86,0.034
87,0.07883333333333332
88,0.14616666666666667
89,0.004833333333333333
90,0.14283333333333334
91,0.26466666666666666
92,0.007833333333333333
93,0.2743333333333333
94,0.009
95,0.08833333333333333
96,0.24466666666666667
97,0.06683333333333334
98,0.06066666666666667
99,0.007
100,0.1858333333333333
101,0.008666666666666668
102,0.02033333333333333
103,0.0045000000000000005
104,0.01916666666666667
105,0.16766666666666666
106,0.0265
107,0.079
108,0.006166666666666667
109,0.09966666666666667
110,0.03283333333333333
111,0.011999999999999999
112,0.010833333333333334
113,0.010333333333333333
114,0.011333333333333334
115,0.15033333333333335
116,0.0033333333333333335
117,0.0745
118,0.007
119,0.02
120,0.027833333333333335
121,0.09933333333333333
122,0.057499999999999996
123,0.12666666666666668
124,0.9413333333333332
125,0.004
126,0.06383333333333334
127,0.0095
128,0.8026666666666666
129,0.0185
130,0.21933333333333335
131,0.007166666666666666
132,1.0
133,0.011833333333333335
134,0.08066666666666666
135,0.005166666666666667
136,0.021500000000000002
137,0.014166666666666668
138,0.008
139,0.010833333333333334
140,0.09783333333333333
141,0.018
142,0.008499999999999999
143,0.0185
144,0.2185
145,0.3855
146,0.30466666666666664
147,0.014333333333333332
148,0.1305
149,0.5663333333333335
150,0.005166666666666667
151,0.014499999999999999
152,0.022833333333333334
153,0.0165
154,0.004666666666666667
155,0.11666666666666665
156,0.012833333333333334
157,0.010166666666666666
158,0.06283333333333334
159,0.006333333333333333
160,0.011499999999999998
161,0.07050000000000001
162,0.06933333333333334
